id,bedrooms,bathrooms,Area,floors,condition,year built,location,Garage,price
1560930070,4,3.5,2840,1,4,1986,low,Yes,"8,40,000"
6700400140,3,2.5,1550,2,3,1991,medium,No,"2,68,000"
2422029094,2,1,833,1,3,2006,medium,No,"5,17,534"
1774220160,3,2.5,2990,2,4,1978,low,Yes,"6,32,925"
1525200060,3,2.5,2000,2,3,1995,low,Yes,"5,77,500"
1678400105,4,1.5,2390,1.5,3,1920,low,No,"3,39,000"
3426059070,3,1.75,2910,1,4,1967,premium,No,"5,70,000"
824079032,4,1.75,2085,1,3,1964,low,Yes,"5,63,500"
2697100140,4,2.25,2200,1,5,1962,medium,No,"4,23,000"
8724300030,3,2.25,1860,2,3,2012,low,Yes,"3,55,000"
8678500060,5,4.25,6070,2,3,1999,premium,Yes,"15,50,000"
625049299,2,1,950,1,3,1941,low,Yes,"4,82,000"
6073200075,3,1.75,1600,1,5,1955,medium,No,"6,25,000"
6388900710,3,2.5,2250,2,3,1988,low,Yes,"5,38,000"
1442860160,3,2.5,2280,2,4,1985,medium,Yes,"3,80,000"
7942600310,2,1,940,1,3,1909,low,Yes,"3,75,000"
1545808560,3,2.5,1530,1,5,1996,medium,No,"2,45,000"
936000060,5,1.75,2190,1,4,1947,premium,No,"3,10,000"
9808650060,3,2,2350,1,4,1976,low,No,"13,00,000"
3754700160,4,2,1440,1,3,1971,low,Yes,"3,97,000"
305500140,3,2.5,2200,2,3,2005,medium,No,"3,65,000"
5468750060,4,3,2290,2,3,1990,medium,No,"3,28,500"
2944010240,4,3,4040,2,3,1987,medium,Yes,"9,88,000"
3454000060,4,2.5,2610,1.5,5,1922,low,Yes,"10,00,000"
646910160,3,2.5,1490,2,3,2005,medium,No,"2,37,000"
8564950390,4,2.5,2450,2,3,2003,premium,No,"5,25,000"
2268400350,4,2.5,1710,1,3,1976,low,Yes,"7,49,000"
7504101040,5,2.5,4870,2,3,1983,premium,No,"7,22,500"
11500890,3,2.5,3130,2,3,1991,medium,Yes,"8,43,000"
9528102772,2,2,1270,3,3,2000,medium,Yes,"4,38,000"
284000223,3,1.75,2120,1,3,1977,premium,No,"5,78,000"
3353401710,3,1.5,1670,1,5,1954,medium,No,"2,27,950"
8159610030,3,2.25,2070,2,3,1974,low,No,"1,96,000"
3179100435,2,1,1420,1,3,1953,low,No,"6,41,000"
822079033,3,1.5,1250,1,4,1980,medium,Yes,"3,50,000"
8857600960,3,1,940,1,4,1960,premium,No,"2,05,000"
1774000200,3,1.75,1920,1,3,1968,low,No,"4,00,000"
2024069128,3,2.5,3545,1,3,2005,low,No,"10,30,000"
1049010390,3,2,1260,1,3,1972,medium,Yes,"5,05,000"
7905370390,5,2.5,2340,1,3,1975,medium,No,"4,75,000"
4140090240,3,2.25,2590,1,5,1977,premium,No,"5,20,000"
4055700030,3,4.5,3970,2,3,1977,medium,Yes,"14,50,000"
3775300030,3,1.75,1220,1,3,1965,premium,Yes,"3,33,500"
2525300030,3,1,1400,1,4,1976,premium,Yes,"2,32,000"
1324059104,3,2.75,2360,1,4,1983,premium,Yes,"6,91,100"
2287000030,3,1.75,1870,1,4,1960,medium,Yes,"8,11,000"
7702010030,3,2.5,2830,2,3,2001,low,No,"5,51,000"
1529200340,3,2.5,2260,2,3,1994,premium,Yes,"4,96,500"
2122039094,3,3,1970,2,4,1980,premium,Yes,"7,05,000"
1742800030,4,2.5,3140,1,5,1966,low,Yes,"5,78,000"
1796360350,3,1.75,1240,1,5,1986,medium,Yes,"2,55,000"
6154500070,4,3.5,3450,2,3,2007,low,Yes,"10,50,000"
1843100340,3,2.25,2570,2,4,1989,premium,Yes,"3,48,000"
8944290160,3,2,1510,2,3,1985,low,Yes,"2,30,000"
4166600473,4,2.25,2390,2,3,1988,medium,Yes,"3,59,500"
7282300125,3,1,980,1,3,1953,medium,No,"3,30,000"
8658300340,1,0.75,430,1,2,1912,medium,No,"80,000"
2419600075,3,1.75,1480,1,3,1954,low,No,"4,65,000"
2621760350,4,2.5,1850,2,3,1997,medium,Yes,"3,25,000"
1723049270,3,2,2270,1,4,1947,medium,Yes,"3,40,500"
4123840310,3,2.5,1810,2,3,1993,medium,Yes,"3,42,500"
2172000075,2,2,1610,2,3,1930,low,No,"2,90,900"
8651611170,3,4.25,3840,2,3,2000,low,Yes,"8,68,700"
8820902200,4,2.75,4110,2,3,1928,medium,Yes,"11,99,000"
8651610890,4,3.25,4190,2,3,2000,low,Yes,"11,50,000"
1853080570,4,2.75,3390,2,3,2011,low,No,"8,59,900"
3629920030,4,2.25,1890,2,3,2003,low,No,"5,20,000"
1604602050,3,2.5,1610,2,3,2005,medium,Yes,"4,60,000"
6844700810,3,1.5,1050,1,3,1949,medium,No,"4,38,924"
66000070,2,1,630,1,3,1918,low,Yes,"3,15,000"
6665800030,4,2.75,2910,1,3,1975,premium,Yes,"5,90,000"
2205700350,4,1.75,1700,1,3,1955,low,No,"3,78,500"
5466000030,3,2.5,1950,2,4,1990,premium,No,"3,28,500"
6189200125,3,3,2990,2,4,1973,premium,No,"8,49,950"
9169600135,3,1.5,1350,1,3,1950,medium,No,"5,25,000"
2625069070,4,3.25,4860,2.5,3,1993,medium,Yes,"13,85,000"
8732131090,4,2.5,2160,1,4,1978,low,Yes,"2,95,000"
9286000240,6,3.5,4860,2,3,1998,medium,No,"10,67,000"
1895000260,2,2,890,1,3,1917,low,No,"2,07,950"
8691370400,4,2.75,2810,2,3,2002,medium,Yes,"6,99,900"
5423010350,5,2.5,3400,2,4,1977,low,Yes,"12,80,000"
8562501040,4,1.5,1580,1,4,1963,premium,Yes,"4,52,000"
2475200140,3,2,1680,1,4,1987,medium,Yes,"3,70,000"
7942100310,3,1.75,1300,1,5,1968,medium,No,"2,32,000"
3760000030,5,2.5,2820,2,4,1960,medium,No,"6,69,950"
1727500340,3,2,1510,1,3,1972,premium,No,"3,97,500"
9828702519,2,2.5,1230,2,3,2004,medium,Yes,"4,90,000"
4432600075,4,2,2110,2,3,1925,low,Yes,"7,25,000"
7806300030,3,2.75,3080,1,4,1958,medium,No,"2,99,000"
9274202270,2,1.5,1490,1.5,4,1900,medium,No,"6,25,000"
7852030960,3,2.5,2120,2,3,2000,medium,No,"4,37,500"
7852170140,4,2.5,3180,2,3,2003,premium,Yes,"6,50,000"
7518503335,2,1,1490,1,3,1929,medium,No,"4,75,000"
5467900070,3,2,1930,1,4,1966,premium,Yes,"3,42,000"
1245002952,4,2.5,2770,2,3,1999,medium,No,"11,97,350"
8906200070,3,1.5,1670,1,4,1963,medium,No,"2,80,000"
5379805885,2,1.75,1330,1,3,1993,premium,No,"2,40,000"
2769600560,3,1,1210,1.5,4,1924,premium,Yes,"5,29,000"
9238901420,3,1,1190,1,4,1941,premium,Yes,"4,42,000"
5113400431,2,1,1540,1,4,1946,premium,Yes,"6,15,000"
3885805665,4,3.75,4030,2,3,2006,medium,Yes,"14,85,000"
8121200810,4,1.75,2430,1,4,1981,premium,Yes,"5,85,000"
5126310400,4,2.5,2600,2,3,2005,low,Yes,"4,80,000"
7322910030,5,3.5,4410,2,4,1990,low,No,"10,95,000"
2827100070,4,1,1330,1.5,3,1949,premium,Yes,"2,90,000"
9276201895,3,1.75,1900,1,5,1951,low,No,"6,15,000"
4402700070,2,1,1100,1,4,1950,premium,Yes,"3,00,000"
1922059046,3,1,1980,1.5,3,1932,medium,No,"3,08,000"
925059288,3,2.5,2400,2,3,2001,low,No,"7,50,000"
4386700135,4,2.25,4760,2.5,5,1916,medium,Yes,"22,50,000"
1923069078,4,3.25,3180,2,3,2005,medium,No,"8,90,000"
1432400335,3,1,1190,1,5,1958,low,Yes,"2,88,000"
1180003090,2,1,630,1,3,1943,premium,Yes,"1,90,000"
726049331,5,3,2530,1,3,2005,low,Yes,"5,15,000"
3340401555,4,1.5,1690,1,4,1930,medium,Yes,"2,35,000"
7453000070,2,1,940,1,3,1951,medium,No,"2,75,000"
4348800030,2,2,1240,1,4,1952,low,Yes,"7,27,500"
7202331420,4,2.5,3040,2,3,2003,premium,No,"6,50,000"
3225079035,6,5,6050,2,3,2001,medium,No,"16,00,000"
6381500700,4,1,1590,1.5,3,1944,medium,No,"3,65,000"
339500160,3,1.75,2500,1,3,1984,medium,Yes,"6,62,000"
1545807610,3,2.5,1780,1,3,1978,premium,No,"2,70,500"
1843200240,2,1.5,1360,2,3,1978,premium,Yes,"2,00,000"
4403600270,4,3.25,4740,2,3,1987,premium,No,"9,70,000"
2008200060,3,1.5,1010,1,4,1962,low,Yes,"1,60,000"
1521069070,3,1,1040,1,4,1971,premium,Yes,"2,04,000"
2459500310,3,2.25,1610,2,4,1985,medium,Yes,"3,58,000"
6204420070,4,1.75,1570,1,3,1979,medium,Yes,"4,52,000"
5694500105,2,2,1510,1,4,1900,low,No,"5,95,000"
5466410030,3,2,1360,1,3,1994,medium,No,"2,49,000"
9485740340,4,2.5,1970,2,3,1999,low,Yes,"3,46,900"
622049114,3,2.5,5403,2,4,1976,premium,No,"21,25,000"
2270000070,4,2.5,1560,2,3,2003,low,Yes,"2,80,000"
1310900260,4,1.75,2320,1,4,1973,low,Yes,"3,18,888"
224069094,3,2.25,2120,1,3,1967,premium,No,"5,30,000"
7800800160,3,2.25,2120,2,4,1983,low,Yes,"3,75,000"
2944000240,4,2.5,3350,2,3,1988,low,Yes,"9,10,000"
4139400710,4,2.5,2380,2,4,1991,medium,Yes,"7,82,000"
7899800860,2,2,1070,2,3,2008,premium,Yes,"2,59,950"
2473420140,4,2.75,2300,1,4,1979,low,Yes,"3,15,000"
5000500055,2,1,1320,1,4,1943,premium,No,"2,15,000"
4099500935,3,1.75,2180,1,4,1946,premium,No,"7,05,000"
1373800295,3,3,4380,2,5,1952,low,No,"14,50,000"
4025300135,3,1.75,1790,2,3,1949,low,Yes,"4,51,000"
3294700310,2,1,750,1,4,1943,premium,Yes,"2,61,000"
8718500075,3,1.5,1300,1,5,1956,low,Yes,"3,96,000"
4309710240,4,2.5,2990,2,3,1999,medium,Yes,"7,25,000"
5486800070,7,3.5,4640,2,3,1965,low,Yes,"19,50,000"
236400320,4,1,1400,1.5,3,1959,low,Yes,"2,38,000"
4376700570,6,1.75,2750,2,4,1973,low,No,"7,50,000"
8648100200,4,2.5,2050,2,3,1998,low,Yes,"3,31,500"
3624079046,4,3,2230,1,3,1978,medium,No,"4,60,000"
1921069084,4,2.25,2340,1,4,1982,premium,Yes,"4,04,950"
6431500140,3,2.5,2870,2,3,2014,premium,No,"8,80,000"
2725069050,4,2.5,4120,2,3,1997,medium,Yes,"8,63,000"
5307100060,3,1.75,2080,1,3,1960,medium,No,"6,38,700"
7203102050,3,2.5,1840,2,3,2008,low,No,"4,35,000"
561000075,3,1,1180,1.5,4,1959,premium,Yes,"2,60,000"
2436701180,5,2.75,2160,1.5,5,1927,premium,Yes,"6,71,500"
809002765,3,1,1180,1.5,3,1907,medium,No,"6,10,000"
4045500710,2,0.75,1160,1,4,1937,low,Yes,"4,05,000"
5104510270,4,2.5,1830,2,3,2003,low,Yes,"3,38,900"
98020350,4,4,3200,2,3,2004,low,Yes,"7,20,000"
1714900060,5,3,2560,1.5,4,1927,medium,No,"4,42,000"
1189000030,5,2.75,2550,1.5,5,1902,low,Yes,"6,50,000"
2473360060,3,1.75,1330,1,3,1981,low,No,"2,63,500"
222069082,2,1,1220,1,4,1963,medium,No,"3,00,000"
8669160310,3,2.5,1805,2,3,2009,medium,Yes,"2,66,000"
1526069135,4,4,6050,2.5,3,2009,low,No,"9,30,000"
1088650310,4,2.5,2320,2,3,2004,low,Yes,"5,30,000"
8945200860,3,1,1384,1,4,1965,low,Yes,"1,80,000"
7853240200,3,2.5,2720,2,3,2005,premium,No,"6,19,000"
7511800070,3,1.5,1820,1,4,1962,low,No,"2,64,000"
2998800125,2,2.25,2130,1.5,4,1941,medium,No,"7,30,000"
3876300310,4,2.25,2060,2,3,1975,low,No,"4,39,000"
5419800510,4,1.75,1420,1,4,1981,premium,No,"2,68,500"
192460060,3,1.75,1510,1,3,1985,low,Yes,"3,30,000"
7942601895,3,2.5,2160,1.5,3,1903,medium,No,"6,40,000"
7504010570,3,2.5,3180,2,4,1978,medium,Yes,"9,00,000"
1442740140,3,2.25,2110,2,4,1985,premium,Yes,"3,70,000"
6909200575,3,2,2060,1.5,5,1931,medium,No,"6,85,000"
2525069041,3,1.5,1830,1,3,1981,low,No,"5,05,000"
3620069036,3,1.75,1820,1,4,1966,medium,No,"2,65,000"
2781280390,3,2.5,1610,2,3,2006,premium,No,"2,90,000"
9542830350,4,2.5,1780,2,3,2006,low,No,"2,96,000"
1123049053,4,2.5,1840,2,3,1996,low,Yes,"3,60,000"
8018600765,3,1.75,1460,1,3,1997,medium,Yes,"2,40,500"
3278600240,2,2.5,1400,2,3,2007,premium,Yes,"3,72,500"
7846200070,3,2.5,3370,2,3,2004,medium,No,"5,95,000"
662310400,4,3,3590,2,3,1997,medium,No,"5,15,000"
8651100140,4,2.25,3200,2,4,1962,premium,Yes,"12,20,000"
8682250350,2,1.75,1670,1,3,2004,medium,No,"5,07,000"
3211230260,4,2,2420,1,3,1984,low,No,"3,99,950"
4233400340,3,1.75,1430,2,3,1994,medium,No,"1,85,000"
7199350340,3,1.75,1440,1,3,1980,premium,Yes,"4,60,000"
3904901710,3,2.25,1450,2,3,1985,medium,No,"4,35,500"
240000058,4,2.75,3550,1,5,1966,low,Yes,"4,69,000"
6865200444,2,3,1270,2,3,2000,medium,No,"5,31,000"
9498200046,2,1,940,1,3,1949,low,No,"4,43,500"
1796380960,3,2,1670,1,3,1990,premium,Yes,"2,23,000"
5631500868,4,3.5,3100,2,3,1996,low,No,"5,90,000"
3126049411,2,2.5,1100,3,3,1997,low,No,"3,40,000"
2321300390,3,2,1870,1,4,1925,low,No,"6,50,000"
3905040800,3,2.5,1930,2,4,1990,premium,Yes,"5,33,600"
4379400260,3,2.75,2540,2,3,2005,medium,No,"6,95,000"
5115000160,3,1.75,1280,1.5,4,1988,low,No,"2,42,000"
2826049234,3,2.25,1820,1,3,1967,low,No,"4,25,000"
6600700030,3,2.25,1490,2,3,1981,low,No,"5,25,000"
3904930240,3,2.5,1880,2,3,1988,medium,No,"4,85,000"
9407110700,3,1,1250,1,3,1971,medium,Yes,"1,75,000"
1682500160,3,2,1440,1,3,1983,medium,Yes,"2,10,000"
8078570390,3,2.5,1920,2,3,1989,premium,No,"2,60,000"
3010300240,3,2.5,2060,1,3,1976,medium,No,"5,77,000"
9500900135,3,1.5,1210,1,4,1958,medium,Yes,"2,00,000"
461001615,2,1.75,1760,1,4,1927,premium,No,"6,05,000"
6411600069,3,1,990,1,4,1947,low,No,"3,25,000"
7812800565,3,1,960,1,4,1944,medium,No,"2,89,500"
7548300731,3,2.5,1660,3,3,2014,premium,No,"5,59,950"
8925100390,3,1.75,1900,1,4,1941,medium,No,"10,42,500"
7010700292,3,2.25,1270,1,3,1970,premium,No,"5,43,500"
9485951170,4,2.25,3250,2,4,1983,premium,No,"4,80,000"
5437820310,3,1,960,1,5,1982,medium,No,"2,18,000"
582000135,2,1.75,1330,1,4,1914,premium,Yes,"5,65,000"
3204800370,3,1.75,2080,1,5,1968,low,Yes,"4,26,700"
8832900550,3,2.5,2690,1,3,1957,premium,No,"6,50,000"
9550204515,2,1,890,1,3,1910,medium,No,"5,42,000"
7199330390,3,1.75,1070,1,3,1977,low,No,"4,15,000"
6131600060,3,1,1200,1,4,1953,premium,No,"2,14,000"
5379805460,3,1.5,1360,2,5,1949,medium,Yes,"2,45,000"
7212652180,3,2,2050,1,3,1993,premium,Yes,"3,14,500"
6379500640,3,1.5,3000,2,5,1924,medium,Yes,"11,20,000"
4315700060,2,2,1300,1,3,1963,premium,Yes,"3,78,000"
3329500060,4,2.5,2250,1,3,1982,premium,No,"3,05,000"
4140090320,5,2.75,3740,1,4,1978,medium,No,"5,95,000"
9385200045,3,2.5,1660,3,3,2015,low,No,"7,29,500"
7852180340,3,2.5,2360,2,3,2003,medium,Yes,"4,30,000"
1545804340,3,1.75,1760,1,3,1987,low,No,"2,40,000"
2490200320,3,1.75,1680,1.5,3,1916,medium,No,"5,45,000"
2218000335,3,1.75,1320,1,3,1918,medium,Yes,"5,30,000"
922049078,1,1,870,1,3,1939,low,Yes,"1,57,000"
2586800270,4,1,1260,1.5,3,1925,premium,Yes,"4,25,000"
4338800370,3,1,1000,1,3,1944,medium,Yes,"2,20,000"
7214700350,4,1.75,2020,1,4,1976,medium,Yes,"5,21,000"
3226200105,3,1,1920,1,3,1952,premium,No,"3,25,000"
2324039036,3,2,2150,1.5,4,1911,medium,No,"5,97,500"
7849202231,3,2.5,1470,2,3,1999,medium,Yes,"3,37,000"
5196410260,3,2.5,3180,2,3,1991,premium,No,"10,00,000"
3760500116,3,2.5,3930,1,4,1957,low,No,"30,70,000"
2985800030,3,1,990,1,3,1943,medium,No,"4,95,000"
259900160,4,3.5,2770,2,3,2001,low,No,"7,48,000"
708000030,3,1.5,1250,1,4,1953,medium,Yes,"8,88,000"
192460310,3,1.75,1140,1,3,1986,premium,No,"2,69,900"
9412200260,4,2.5,2250,1,3,1967,low,No,"4,96,500"
1062100116,3,2.5,1640,2,3,1969,low,No,"4,75,000"
6798100662,3,1.5,1255,3,3,2004,low,Yes,"3,12,000"
1775920350,3,1,1290,1,3,1976,medium,No,"3,23,000"
2525500260,3,1.75,1300,1,3,1986,medium,Yes,"3,31,000"
6145600041,3,1.5,1220,3,3,2007,premium,Yes,"3,06,000"
3300701615,4,2.5,2630,3,3,2002,premium,Yes,"6,55,000"
5151600340,3,1.5,1950,1,4,1959,premium,Yes,"2,90,000"
7613700521,4,3.25,3160,2,5,1965,medium,No,"12,50,000"
2710600045,3,1.75,1550,1,4,1949,low,Yes,"4,60,000"
5101405124,4,2.5,1700,1,4,1940,medium,Yes,"4,35,000"
6067910030,4,2.75,2510,1,5,1978,medium,Yes,"6,64,000"
1959701890,4,1.75,1800,2,4,1921,medium,Yes,"8,65,000"
1402200340,3,1.75,1800,1,3,1968,premium,Yes,"3,85,000"
3558900070,3,2.25,1870,1,3,1975,premium,No,"4,97,000"
7846700310,2,1,1010,1,4,1925,premium,Yes,"2,80,000"
3348401740,2,1.5,1120,1,3,1924,premium,No,"1,88,000"
3013300288,3,1,2090,1,3,1969,premium,No,"4,78,500"
7852070060,4,3.5,4370,2,3,2001,low,Yes,"11,45,000"
5029450160,3,2,1440,1,4,1981,low,No,"2,22,000"
3526069070,4,3,2580,2,3,1984,medium,No,"7,99,000"
5104540240,4,2.5,3190,2,3,2006,medium,No,"6,09,900"
3438500486,4,3.5,2380,2,4,1995,medium,Yes,"4,13,000"
5102400105,4,1,1420,1.5,3,1930,medium,Yes,"4,00,000"
2346200030,5,2.75,2990,2,3,2014,low,Yes,"8,02,541"
1321710030,3,2.5,2680,2,3,1990,low,Yes,"3,20,000"
7853290030,4,2.5,2730,2,3,2006,low,Yes,"5,07,000"
1566100400,3,1,1220,1,3,1946,low,Yes,"3,87,500"
1775800800,3,1,1500,1,3,1967,low,Yes,"3,96,000"
9133600075,3,1.75,1830,1,3,1958,low,No,"3,73,000"
5450900060,5,2.5,4570,2,5,1965,low,No,"14,84,900"
1402600700,4,2.25,2470,2,3,1983,low,Yes,"3,59,900"
8024200350,2,1,800,1,3,1927,premium,No,"4,10,000"
3121500340,4,2.5,2900,2,3,1992,premium,Yes,"6,90,000"
7697870860,3,2,1410,1,3,1985,premium,Yes,"2,45,000"
7527200030,5,2.5,2830,1,5,1979,medium,Yes,"7,00,000"
2013200390,4,1.75,1680,1,3,1977,low,No,"2,68,000"
766500030,3,1.75,1760,1,3,1979,premium,Yes,"2,25,000"
6664000030,4,2.25,2240,2,3,1976,medium,Yes,"9,80,000"
9349900105,2,1,1380,1.5,3,1905,medium,Yes,"7,95,000"
1895000045,2,1,820,1,3,1953,low,Yes,"1,95,000"
6205500030,4,2,2180,1,2,1950,premium,No,"4,80,000"
7011200260,4,2,1400,1,3,1900,low,Yes,"4,85,000"
41000454,2,1,880,1,3,1928,low,No,"1,30,000"
7203600550,2,1,1060,1,4,1946,low,No,"3,25,000"
9477200560,3,1.75,1530,1,4,1984,premium,Yes,"4,40,000"
4022907770,4,1.75,2480,1,3,1958,premium,Yes,"5,50,000"
5231000060,3,1.75,1490,1,5,1967,premium,No,"3,10,000"
6055000310,3,2.5,3660,2,4,1989,medium,No,"5,30,000"
3216900060,4,2.5,2340,2,3,1993,low,No,"3,90,000"
7967200060,3,1.75,1450,1,4,1981,medium,No,"2,43,000"
8077210350,4,2.5,2210,2,3,1990,premium,Yes,"6,39,000"
7203000640,4,1,1130,1,4,1969,premium,No,"2,15,000"
2988000070,5,1.75,1550,1,3,1961,low,No,"4,05,000"
3832200070,4,1.75,1710,1,5,1968,premium,No,"2,50,000"
3670500710,3,1.5,1010,1,5,1954,medium,No,"4,05,500"
8820903380,6,2.25,2660,2,3,1937,premium,Yes,"4,52,000"
8820903380,6,2.25,2660,2,3,1937,medium,Yes,"7,30,000"
4233400400,3,2,1300,1,3,1994,medium,Yes,"2,67,000"
3793500550,3,2.5,1670,2,3,2002,medium,No,"2,89,950"
6431000270,2,1,960,1,5,1911,low,No,"5,65,000"
2225059214,4,3.25,4670,2,4,1988,low,Yes,"15,78,000"
7694800270,3,2.5,2140,2,3,2007,medium,Yes,"6,36,000"
2171400197,5,3,2520,1,3,2004,low,No,"3,50,000"
2473400340,3,1.5,1650,1,5,1978,medium,Yes,"3,20,000"
3530490070,2,1.75,1440,1,4,1978,low,No,"2,10,000"
1932300075,2,1,1050,1,3,1950,premium,No,"2,45,000"
2525000510,3,1.75,1470,1,3,1983,medium,No,"3,28,000"
1853000510,4,2.25,4230,2,3,1989,medium,No,"9,85,000"
1742800060,3,1.75,1970,1,5,1976,medium,No,"5,01,000"
2723089104,3,2.25,1540,2,3,1992,medium,No,"3,15,000"
2619950350,3,2.75,2090,2,3,2012,low,Yes,"4,03,000"
4021100045,3,2,2380,2,4,1934,medium,Yes,"5,50,000"
731500200,4,2.5,2156,2,3,2012,medium,Yes,"3,47,500"
2591820310,4,2.25,2070,2,4,1986,low,No,"3,65,000"
3626039299,3,1,1910,1,4,1951,low,Yes,"5,88,000"
9346980140,3,1.75,1920,1,4,1977,medium,No,"6,05,000"
6613000140,3,3.25,3400,2,4,1937,premium,No,"13,00,000"
8159610060,3,2,1400,1,3,1974,premium,No,"2,33,000"
7830800339,4,2.5,2210,2,3,1997,medium,No,"3,60,000"
1588600045,2,1.75,1170,1,3,1929,premium,Yes,"4,59,000"
826069046,3,2,2100,1,4,1995,medium,Yes,"7,40,000"
1771000890,3,1,1160,1,3,1967,medium,Yes,"3,05,000"
3300701170,3,1,1500,1,3,1925,premium,No,"3,95,000"
7340500270,4,2.5,2940,2,3,2000,low,Yes,"5,60,000"
9277200111,4,1.75,2010,1,4,1963,medium,Yes,"6,50,000"
293720140,3,2.5,2170,2,3,2003,medium,Yes,"4,49,950"
579003610,3,1.5,1430,1,4,1940,medium,No,"5,17,500"
1138020200,4,1.5,1510,1,3,1970,medium,Yes,"4,35,000"
3432500200,3,1,1150,1,3,1952,low,No,"3,29,999"
1563102435,3,1.75,2150,1,5,1960,medium,Yes,"9,50,000"
3959400710,3,1,1370,1,5,1944,premium,No,"4,47,000"
8682300890,2,2.5,2380,1,3,2010,medium,Yes,"6,99,800"
4385700765,3,1.75,1370,1,5,1911,medium,Yes,"8,50,000"
5149300200,3,1.75,1600,1,3,1979,premium,Yes,"3,16,500"
9323600060,5,3.5,3750,1,4,1981,medium,No,"9,42,500"
9273200140,2,2.25,3950,2,3,1991,medium,Yes,"13,10,000"
9542300320,4,2.25,2400,1,4,1964,low,Yes,"8,56,600"
770000045,5,1.5,2830,2.5,4,1918,low,No,"4,05,600"
6979900390,4,2.5,2440,2,3,1996,premium,No,"5,65,000"
6379500159,3,2.25,1190,2,3,2008,premium,No,"4,00,000"
826079094,3,2,1400,1,3,1997,premium,No,"3,30,000"
8856940060,4,2.75,2730,2,3,2005,medium,Yes,"3,74,950"
2972300060,3,2.75,2390,1,5,1983,medium,Yes,"4,05,300"
3575200070,3,2.25,2060,2,3,1984,premium,No,"5,60,000"
8146100270,4,2.25,2490,1,4,1961,premium,Yes,"8,24,000"
8648200030,3,1.75,1100,1,5,1984,premium,No,"2,60,000"
208500160,4,2.5,2430,1,5,1965,medium,Yes,"7,60,000"
1196003428,3,2.5,3170,2,3,1995,low,No,"4,05,000"
5104450990,4,2.5,2640,2,3,1987,premium,Yes,"4,29,900"
3343901234,3,1.5,1130,1,4,1961,premium,No,"3,41,500"
226039214,5,2,1940,1.5,3,1957,low,No,"4,65,250"
1623300160,2,2,1100,1.5,3,1912,medium,Yes,"4,50,000"
2205500575,3,1,1200,1,4,1955,low,Yes,"3,90,000"
4040800810,3,2.25,2000,1,4,1963,premium,Yes,"4,20,000"
2612000390,3,2.5,1890,2,3,2002,premium,No,"2,69,950"
3814400125,4,2,1910,1,3,1910,premium,Yes,"4,93,000"
7300400060,4,2.5,2710,2,3,1998,low,No,"3,70,000"
1954700695,5,4.25,4860,1.5,5,1905,medium,Yes,"22,50,000"
7230200340,3,1,1250,1,5,1967,low,Yes,"3,05,000"
3191000240,3,1.75,1590,1.5,5,1938,low,No,"4,00,000"
1139000069,3,1.5,1240,2,3,2009,low,No,"3,20,000"
5693500270,4,1,2000,2,4,1911,premium,Yes,"7,15,000"
686500030,6,2.75,3610,1.5,4,1966,low,No,"6,50,000"
8731901940,5,1.75,1930,1,4,1966,low,No,"2,18,000"
2688100071,2,1,1280,1,3,1964,low,Yes,"5,00,000"
2423069155,4,2,2090,1,4,1984,low,No,"4,60,000"
2329500260,3,1.5,1940,1,4,1969,premium,Yes,"2,32,500"
2608300030,3,2.5,1800,2,4,1990,medium,Yes,"4,08,200"
1494300060,3,1.75,1730,1,4,1980,medium,No,"5,22,000"
7504101230,4,2.5,2810,2,3,1982,low,Yes,"6,75,000"
8081020370,4,3.5,3550,1,3,1999,low,No,"13,55,000"
1446800511,4,1,1330,1.5,3,1952,low,Yes,"2,49,950"
1623049062,2,1,750,1,3,1950,premium,No,"2,10,000"
6145601000,4,1,1760,1,3,1947,premium,No,"4,29,950"
205000520,4,2.5,3200,2,3,1993,low,No,"7,37,500"
3885805935,4,2,1740,1,5,1958,premium,No,"7,10,000"
7852020640,3,2.5,2100,2,3,1999,low,No,"4,70,000"
6838800140,4,3.5,4270,1,4,1993,premium,Yes,"11,00,000"
4083305445,3,2,1340,1.5,3,1913,low,Yes,"6,50,000"
7855801610,4,2.5,3190,1,5,1967,low,No,"12,16,000"
7940700260,3,2.5,1630,2,3,1987,medium,Yes,"4,22,120"
8854100350,5,2.5,2990,2,3,2007,medium,No,"6,25,000"
4365200860,4,1,1550,1.5,3,1954,premium,No,"3,85,200"
3904980030,3,2.25,1690,2,3,1989,low,Yes,"5,00,000"
7843500070,4,2.25,1960,2,3,1989,premium,Yes,"3,08,000"
6067900060,3,2.75,2390,1,5,1977,low,No,"5,65,000"
7202340960,3,2.5,2600,2,3,2004,low,No,"5,81,000"
1786640070,3,2,1950,1,3,1999,premium,No,"3,61,000"
259600260,3,1,1250,1,4,1964,medium,No,"3,45,000"
7234600903,2,2.25,1180,2,3,2008,premium,No,"4,19,000"
4307350200,3,2.5,1680,2,3,2004,premium,No,"3,47,000"
3276930400,4,2.25,2220,2,3,1989,low,Yes,"6,25,000"
4045100075,4,4.25,4890,2,3,1999,low,No,"24,00,000"
1421069208,3,3.25,2660,2.5,3,2014,premium,No,"3,79,000"
4057300200,3,1.5,1150,2,3,1988,premium,Yes,"3,10,000"
1922059135,2,2,1130,1,4,1941,medium,No,"2,50,000"
5014600240,5,2.75,2760,2,3,2005,premium,No,"6,82,000"
